time,val,用电量,is_workday,month,hour
2018-08-31,25221102.0,2196.0,24,192,276
2018-09-02,25254062.0,182.0,0,216,276
2018-09-03,25285868.0,2510.0,24,216,276
2018-09-04,25346644.0,2746.0,24,216,276
2018-09-05,25411698.0,2524.0,24,216,276
2018-09-06,25457304.0,1460.0,24,216,276
2018-09-07,25493570.0,1258.0,24,216,276
2018-09-08,25510208.0,168.0,0,216,276
2018-09-09,25514250.0,168.0,0,216,276
2018-09-10,25531236.0,1250.0,24,216,276
2018-09-11,25561594.0,1418.0,24,216,276
2018-09-12,25589112.0,772.0,24,216,276
2018-09-13,25601138.0,200.0,24,216,276
2018-09-14,25622308.0,1590.0,24,216,276
2018-09-15,25643976.0,190.0,0,216,276
2018-09-16,25648570.0,188.0,0,216,276
2018-09-17,25659426.0,814.0,24,216,276
2018-09-18,25679860.0,1112.0,24,216,276
2018-09-19,25724422.0,2508.0,24,216,276
2018-09-20,25784082.0,2492.0,24,216,276
2018-09-21,25825972.0,862.0,24,216,276
2018-09-22,25839836.0,170.0,0,216,276
2018-09-23,25843866.0,168.0,0,216,276
2018-09-24,25847926.0,172.0,0,216,276
2018-09-25,25852348.0,196.0,24,216,276
2018-09-26,25856878.0,182.0,24,216,276
2018-09-27,25861190.0,178.0,24,216,276
2018-09-28,25865510.0,182.0,24,216,276
2018-09-29,25869880.0,182.0,24,216,276
2018-09-30,25874306.0,184.0,24,216,276
2018-10-01,25878526.0,168.0,0,240,276
2018-10-03,25886414.0,166.0,0,240,276
2018-10-04,25890366.0,162.0,0,240,276
2018-10-05,25894304.0,170.0,0,240,276
2018-10-06,25898268.0,148.0,0,240,276
2018-10-07,25901574.0,138.0,0,240,276
2018-10-25,25971460.0,170.0,24,240,276
2018-11-04,26011258.0,158.0,0,264,276
2018-11-05,26015242.0,172.0,24,264,276
2018-11-08,26027816.0,176.0,24,264,276
2018-11-12,24958400.0,164.0,23,253,276
2018-11-13,26047492.0,164.0,24,264,276
2018-11-14,26066412.0,1436.0,24,264,276
2018-11-15,26103868.0,1740.0,24,264,276
2018-11-16,26142918.0,1422.0,24,264,276
2018-11-17,26161986.0,178.0,0,264,276
2018-11-18,26166152.0,172.0,0,264,276
2018-11-19,26189060.0,1712.0,24,264,276
2018-11-20,26231660.0,2110.0,24,264,276
2018-11-21,26279752.0,1760.0,24,264,276
2018-11-22,26312670.0,750.0,24,264,276
2018-12-01,26379376.0,166.0,0,288,276
2018-12-02,26383330.0,164.0,0,288,276
2018-12-03,26405844.0,1880.0,24,288,276
2018-12-04,26452654.0,2078.0,24,288,276
2018-12-05,26501444.0,1774.0,24,288,276
2018-12-06,26546356.0,2178.0,24,288,276
2018-12-07,26595736.0,1722.0,24,288,276
2018-12-08,26618920.0,206.0,0,288,276
2018-12-09,26623392.0,162.0,0,288,276
2018-12-10,26644292.0,1632.0,24,288,276
2018-12-11,26694124.0,2964.0,24,288,276
2018-12-12,26760512.0,2096.0,24,288,276
2018-12-13,26809536.0,2332.0,24,288,276
2018-12-14,26866970.0,2002.0,24,288,276
2018-12-15,26892312.0,202.0,0,288,276
2018-12-16,26896710.0,160.0,0,288,276
2018-12-17,26916112.0,1340.0,24,288,276
2018-12-18,26945896.0,1104.0,24,288,276
2019-01-08,27815328.0,2266.0,24,24,276
2019-01-09,27866216.0,1694.0,24,24,276
2019-01-10,27908574.0,2132.0,24,24,276
2019-01-11,27957542.0,1674.0,24,24,276
2019-01-12,27993616.0,1316.0,0,24,276
2019-01-13,28022042.0,1062.0,0,24,276
2019-01-14,28057972.0,2114.0,24,24,276
2019-01-15,28109976.0,2344.0,24,24,276
2019-01-16,28163236.0,2060.0,24,24,276
2019-01-17,28217328.0,2396.0,24,24,276
2019-01-18,28270090.0,1756.0,24,24,276
2019-01-19,28303906.0,1116.0,0,24,276
2019-01-20,28319456.0,160.0,0,24,276
2019-01-21,28344764.0,2128.0,24,24,276
2019-01-22,28396538.0,2182.0,24,24,276
2019-01-23,28446090.0,1726.0,24,24,276
2019-01-24,28488912.0,2016.0,24,24,276
2019-01-25,28535296.0,1696.0,24,24,276
2019-01-26,28577892.0,1834.0,0,24,276
2019-01-27,28601380.0,172.0,0,24,276
2019-01-28,28627684.0,2060.0,24,24,276
2019-01-29,28677902.0,2340.0,24,24,276
2019-01-30,28731284.0,1852.0,24,24,276
2019-02-01,28809096.0,164.0,24,48,276
2019-02-02,28813108.0,170.0,24,48,276
2019-02-03,28817148.0,166.0,24,48,276
2019-02-04,28821148.0,166.0,0,48,276
2019-02-05,28825116.0,166.0,0,48,276
2019-02-06,28829114.0,168.0,0,48,276
2019-02-07,28833108.0,164.0,0,48,276
2019-02-08,28836952.0,154.0,0,48,276
2019-02-09,28840664.0,160.0,0,48,276
2019-02-10,28844460.0,158.0,0,48,276
2019-02-11,28863302.0,1360.0,24,48,276
2019-02-12,28897272.0,1728.0,24,48,276
2019-02-13,28939652.0,1658.0,24,48,276
2019-02-14,28978592.0,1698.0,24,48,276
2019-02-15,29017950.0,1372.0,24,48,276
2019-02-16,29035910.0,162.0,0,48,276
2019-02-17,29047912.0,776.0,0,48,276
2019-02-18,29076244.0,1870.0,24,48,276
2019-02-19,29122752.0,1866.0,24,48,276
2019-02-20,29165718.0,1750.0,24,48,276
2019-02-21,29210954.0,2152.0,24,48,276
2019-02-22,29260480.0,1724.0,24,48,276
2019-02-23,29283858.0,224.0,0,48,276
2019-02-24,29288786.0,184.0,0,48,276
2019-02-25,29311278.0,1694.0,24,48,276
2019-02-26,29356278.0,2246.0,24,48,276
2019-02-27,29409076.0,2004.0,24,48,276
2019-02-28,29458312.0,2206.0,24,48,276
2019-03-01,29508814.0,1850.0,24,72,276
2019-03-02,29533804.0,238.0,0,72,276
2019-03-03,29538842.0,178.0,0,72,276
2019-03-04,29561572.0,1654.0,24,72,276
2019-03-05,29602054.0,1946.0,24,72,276
2019-03-06,29643664.0,1350.0,24,72,276
2019-03-07,29675910.0,1464.0,24,72,276
2019-03-08,29712150.0,1452.0,24,72,276
2019-03-09,29747400.0,1470.0,0,72,276
2019-03-10,29767204.0,180.0,0,72,276
2019-03-11,29771752.0,200.0,24,72,276
2019-03-12,29776376.0,188.0,24,72,276
2019-03-30,29857654.0,180.0,0,72,276
2019-03-31,29862074.0,194.0,0,72,276
2019-04-01,29866830.0,196.0,24,96,276
2019-04-02,29871522.0,196.0,24,96,276
2019-04-03,29876246.0,198.0,24,96,276
2019-04-04,29880994.0,194.0,24,96,276
2019-04-05,29885544.0,190.0,0,96,276
2019-04-06,29890016.0,180.0,0,96,276
2019-04-07,29894296.0,178.0,0,96,276
2019-04-08,29898906.0,212.0,24,96,276
2019-04-09,29909624.0,636.0,24,96,276
2019-04-10,29919176.0,198.0,24,96,276
2019-04-11,29923864.0,194.0,24,96,276
2019-04-12,29928460.0,190.0,24,96,276
2019-04-13,29933022.0,188.0,0,96,276
2019-04-14,29937486.0,184.0,0,96,276
2019-04-15,29942008.0,194.0,24,96,276
2019-04-16,29946744.0,202.0,24,96,276
2019-04-17,29951620.0,204.0,24,96,276
2019-04-23,29980076.0,198.0,24,96,276
2019-04-24,29984840.0,202.0,24,96,276
2019-04-25,29989908.0,222.0,24,96,276
2019-05-20,30132572.0,190.0,24,120,276
2019-05-21,30137136.0,190.0,24,120,276
2019-05-22,30141632.0,184.0,24,120,276
2019-05-23,30150582.0,652.0,24,120,276
2019-05-24,30173856.0,1280.0,24,120,276
2019-05-25,30192566.0,212.0,0,120,276
2019-05-26,30197946.0,222.0,0,120,276
2019-05-27,30214072.0,1204.0,24,120,276
2019-05-28,30232462.0,252.0,24,120,276
2019-05-29,30238122.0,212.0,24,120,276
2019-05-30,30243130.0,202.0,24,120,276
2019-05-31,30247864.0,198.0,24,120,276
2019-06-01,30252444.0,182.0,0,144,276
2019-06-02,30256788.0,182.0,0,144,276
2019-06-03,30277660.0,1576.0,24,144,276
2019-06-04,30322874.0,2476.0,24,144,276
2019-06-05,30386126.0,2606.0,24,144,276
2019-06-06,30434888.0,1382.0,24,144,276
2019-06-07,30454140.0,184.0,0,144,276
2019-06-08,30458592.0,184.0,0,144,276
2019-06-09,30463010.0,184.0,0,144,276
2019-06-10,30490802.0,2122.0,24,144,276
2019-06-11,30541052.0,2312.0,24,144,276
2019-06-12,30581016.0,822.0,24,144,276
2019-12-19,35290680.0,2046.0,24,288,276
2019-12-20,35337940.0,1612.0,24,288,276
2019-12-21,35371762.0,1200.0,0,288,276
2019-12-22,35387926.0,180.0,0,288,276
2019-12-23,35409072.0,1618.0,24,288,276
2019-12-24,35450698.0,2112.0,24,288,276
2019-12-25,35499490.0,1702.0,24,288,276
2019-12-26,35542610.0,2132.0,24,288,276
2019-12-27,35590762.0,1600.0,24,288,276
2019-12-28,35612532.0,212.0,0,288,276
2019-12-29,35617108.0,166.0,0,288,276
2020-01-05,35820186.0,166.0,0,24,276
2020-01-06,35843508.0,2108.0,24,24,276
2020-01-07,35898110.0,2330.0,24,24,276
2020-01-08,35948544.0,1720.0,24,24,276
2020-01-09,35991154.0,2062.0,24,24,276
2020-01-10,36044038.0,2160.0,24,24,276
2020-01-11,36098950.0,2180.0,0,24,276
2020-01-12,36125872.0,186.0,0,24,276
2020-01-13,36152744.0,2236.0,24,24,276
2020-01-15,36250636.0,1650.0,24,24,276
2020-01-16,36297720.0,2498.0,24,24,276
2020-01-17,36350954.0,1696.0,24,24,276
2020-01-18,36377004.0,420.0,0,24,276
2020-01-19,36398624.0,1376.0,24,24,276
2020-01-20,36425266.0,768.0,24,24,276
2020-01-21,36434954.0,156.0,24,24,276
2020-01-22,36438670.0,152.0,24,24,276
2020-01-23,36442288.0,152.0,24,24,276
2020-01-24,36445946.0,150.0,0,24,276
2020-01-25,36449566.0,152.0,0,24,276
2020-01-26,36453156.0,148.0,0,24,276
2020-01-27,36456736.0,150.0,0,24,276
2020-01-28,36460298.0,148.0,0,24,276
2020-01-29,36463874.0,150.0,0,24,276
2020-01-30,36467462.0,150.0,0,24,276
2020-01-31,36471078.0,150.0,0,24,276
2020-02-01,36474730.0,154.0,0,48,276
2020-02-02,36478378.0,148.0,0,48,276
2020-02-03,36481982.0,154.0,24,48,276
2020-02-04,36485660.0,152.0,24,48,276
2020-02-05,36489284.0,152.0,24,48,276
2020-02-06,36492904.0,148.0,24,48,276
2020-02-07,36496444.0,146.0,24,48,276
2020-02-08,36499936.0,146.0,0,48,276
2020-02-09,36503496.0,150.0,0,48,276
2020-02-10,36507186.0,158.0,24,48,276
2020-02-11,36510888.0,152.0,24,48,276
2020-02-12,36514654.0,162.0,24,48,276
2020-02-13,36518542.0,162.0,24,48,276
2020-02-14,36522536.0,170.0,24,48,276
2020-02-15,36526368.0,148.0,0,48,276
2020-02-16,36529838.0,142.0,0,48,276
2020-02-17,36533318.0,148.0,24,48,276
2020-02-18,36536854.0,148.0,24,48,276
2020-02-19,36540546.0,158.0,24,48,276
2020-02-20,36544264.0,154.0,24,48,276
2020-02-21,36548010.0,158.0,24,48,276
2020-02-22,36551730.0,152.0,0,48,276
2020-02-23,36555450.0,156.0,0,48,276
2020-02-24,36559294.0,168.0,24,48,276
2020-02-25,36563318.0,166.0,24,48,276
2020-02-26,36567286.0,164.0,24,48,276
2020-02-27,36571196.0,160.0,24,48,276
2020-02-28,36575026.0,158.0,24,48,276
2020-02-29,36578740.0,152.0,0,48,276
2020-03-01,36582362.0,152.0,0,72,276
2020-03-02,36586058.0,156.0,24,72,276
2020-03-03,36590112.0,186.0,24,72,276
2020-03-04,36594746.0,198.0,24,72,276
2020-03-05,36599480.0,198.0,24,72,276
2020-03-06,36604268.0,192.0,24,72,276
2020-03-07,36608062.0,136.0,0,72,276
2020-03-08,36611564.0,148.0,0,72,276
2020-03-09,36615504.0,182.0,24,72,276
2020-03-10,36619574.0,156.0,24,72,276
2020-03-11,36623336.0,158.0,24,72,276
2020-03-12,36627148.0,160.0,24,72,276
2020-03-13,36631024.0,164.0,24,72,276
2020-03-14,36634826.0,152.0,0,72,276
2020-03-15,36638524.0,156.0,0,72,276
2020-03-16,36642418.0,168.0,24,72,276
2020-03-17,36646426.0,166.0,24,72,276
2020-03-18,36650422.0,166.0,24,72,276
2020-03-19,36654436.0,172.0,24,72,276
2020-03-20,36658558.0,172.0,24,72,276
2020-03-21,36662612.0,166.0,0,72,276
2020-03-22,36666576.0,162.0,0,72,276
2020-03-23,36670632.0,176.0,24,72,276
2020-03-24,36674770.0,168.0,24,72,276
2020-03-25,36678822.0,172.0,24,72,276
2020-03-26,36682970.0,172.0,24,72,276
2020-03-27,36686968.0,158.0,24,72,276
2020-03-28,36690584.0,144.0,0,72,276
2020-03-29,36694038.0,144.0,0,72,276
2020-03-30,36697678.0,160.0,24,72,276
2020-03-31,36701548.0,164.0,24,72,276
2020-04-01,36705420.0,160.0,24,96,276
2020-04-02,36709276.0,160.0,24,96,276
2020-04-03,36713102.0,158.0,24,96,276
2020-04-04,36716810.0,150.0,0,96,276
2020-04-05,36720496.0,160.0,0,96,276
2020-04-06,36724182.0,146.0,0,96,276
2020-04-07,36727936.0,168.0,24,96,276
2020-04-08,36731934.0,164.0,24,96,276
2020-04-09,36735866.0,164.0,24,96,276
2020-04-10,36739800.0,162.0,24,96,276
2020-04-11,36743594.0,154.0,0,96,276
2020-04-12,36747262.0,152.0,0,96,276
2020-04-13,36750990.0,160.0,24,96,276
2020-04-14,36754852.0,162.0,24,96,276
2020-04-15,36758724.0,162.0,24,96,276
2020-04-16,36762688.0,168.0,24,96,276
2020-04-17,36766750.0,170.0,24,96,276
2020-04-18,36770688.0,156.0,0,96,276
2020-04-19,36774396.0,154.0,0,96,276
2020-04-20,36778218.0,164.0,24,96,276
2020-04-21,36782142.0,164.0,24,96,276
2020-04-22,36786028.0,160.0,24,96,276
2020-04-23,36789940.0,166.0,24,96,276
2020-04-24,36793912.0,166.0,24,96,276
2020-04-25,36797740.0,154.0,0,96,276
2020-04-26,36801590.0,166.0,24,96,276
2020-04-27,36805672.0,176.0,24,96,276
2020-04-28,36809934.0,176.0,24,96,276
2020-04-29,36814180.0,180.0,24,96,276
2020-04-30,36818542.0,186.0,24,96,276
2020-05-01,36822834.0,168.0,0,120,276
2020-05-02,36826884.0,170.0,0,120,276
2020-05-03,36830946.0,168.0,0,120,276
2020-05-04,36835038.0,176.0,0,120,276
2020-05-05,36839286.0,196.0,0,120,276
2020-05-06,36844118.0,182.0,24,120,276
2020-05-07,36848432.0,182.0,24,120,276
2020-05-08,36852644.0,168.0,24,120,276
2020-05-09,36856744.0,174.0,24,120,276
2020-05-10,36860784.0,162.0,0,120,276
2020-05-11,36864798.0,172.0,24,120,276
2020-05-12,36868998.0,178.0,24,120,276
2020-05-13,36874892.0,356.0,24,120,276
2020-05-14,36881778.0,176.0,24,120,276
2020-05-15,36887044.0,300.0,24,120,276
2020-05-16,36893142.0,170.0,0,120,276
2020-05-17,36897238.0,174.0,0,120,276
2020-05-18,36909972.0,884.0,24,120,276
2020-05-19,36932976.0,1154.0,24,120,276
2020-05-20,36959566.0,944.0,24,120,276
2020-05-21,36973056.0,180.0,24,120,276
2020-05-22,36977376.0,184.0,24,120,276
2020-05-23,36992948.0,1170.0,0,120,276
2020-05-24,37009778.0,172.0,0,120,276
2020-05-25,37014038.0,180.0,24,120,276
2020-05-26,37019454.0,390.0,24,120,276
2020-05-27,37027856.0,198.0,24,120,276
2020-05-28,37037808.0,748.0,24,120,276
2020-05-29,37050488.0,188.0,24,120,276
2020-05-30,37054916.0,178.0,0,120,276
2020-05-31,37059076.0,170.0,0,120,276
2020-06-01,37063558.0,210.0,24,144,276
2020-06-02,37077632.0,1010.0,24,144,276
2020-06-03,37093082.0,232.0,24,144,276
2020-06-04,37110258.0,1472.0,24,144,276
2020-06-05,37140948.0,852.0,24,144,276
2020-06-06,37161692.0,950.0,0,144,276
2020-06-07,37176562.0,170.0,0,144,276
2020-06-08,37198036.0,1652.0,24,144,276
2020-06-09,37237654.0,1908.0,24,144,276
2020-06-17,37490666.0,1914.0,24,144,276
2020-06-18,37518724.0,256.0,24,144,276
2020-06-19,37524696.0,236.0,24,144,276
2020-06-20,37534274.0,660.0,0,144,276
2020-06-21,37545622.0,186.0,0,144,276
2020-06-22,37558972.0,1126.0,24,144,276
2020-06-23,37578720.0,458.0,24,144,276
2020-06-24,37588384.0,212.0,24,144,276
2020-06-25,37593024.0,174.0,0,144,276
2020-06-26,37597232.0,178.0,0,144,276
2020-06-27,37601536.0,182.0,0,144,276
2020-06-28,37630184.0,2206.0,24,144,276
2020-06-29,37681936.0,2208.0,24,144,276
2020-06-30,37731412.0,2014.0,24,144,276
2020-07-01,37782586.0,2150.0,24,168,276
2020-07-02,37834676.0,2222.0,24,168,276
2020-07-03,37875388.0,1370.0,24,168,276
2020-07-04,37921026.0,2022.0,0,168,276
2020-07-06,37970920.0,2006.0,24,168,276
2020-07-08,38068402.0,1320.0,24,168,276
2020-07-09,38087252.0,236.0,24,168,276
2020-07-10,38093010.0,242.0,24,168,276
2020-07-11,38104420.0,798.0,0,168,276
2020-07-12,38117432.0,192.0,0,168,276
2020-07-13,38132208.0,1166.0,24,168,276
2020-07-14,38172462.0,2328.0,24,168,276
2020-07-15,38225724.0,1856.0,24,168,276
2020-07-16,38273188.0,2428.0,24,168,276
2020-07-17,38331258.0,2140.0,24,168,276
2020-07-18,38381688.0,1984.0,0,168,276
2020-07-19,38407540.0,176.0,0,168,276
2020-07-20,38417182.0,586.0,24,168,276
2020-07-21,38449036.0,2416.0,24,168,276
2020-07-22,38505500.0,2048.0,24,168,276
2020-07-23,38557708.0,2512.0,24,168,276
2020-07-24,38617706.0,2230.0,24,168,276
2020-07-25,38654186.0,812.0,0,168,276
2020-07-26,38666826.0,250.0,0,168,276
2020-07-27,38683622.0,1188.0,24,168,276
2020-07-28,38723372.0,2144.0,24,168,276
2020-07-29,38776122.0,2180.0,24,168,276
2020-07-30,38829980.0,2476.0,24,168,276
2020-07-31,38886066.0,2036.0,24,168,276
2020-08-01,38937324.0,2198.0,0,192,276
2020-08-02,38965840.0,204.0,0,192,276
2020-08-03,38999316.0,2614.0,24,192,276
2020-08-04,39063640.0,2990.0,24,192,276
2020-08-05,39133840.0,2650.0,24,192,276
2020-08-06,39195708.0,2696.0,24,192,276
2020-08-07,39258114.0,2250.0,24,192,276
